stock_id,industry,is_listed,is_otc,train_trading_days,test_trading_days,included,industry_snapshot_date,industry_reference_date,stock_name
8049,光電業,0,1,0,0,0,2026-03-05,2026-03-05,晶采
8050,電腦及週邊設備業,0,1,0,0,0,2026-03-05,2026-03-05,廣積
8054,半導體業,0,1,0,0,0,2026-03-05,2026-03-05,安國
8059,通信網路業,0,1,0,0,0,2026-03-05,2026-03-05,凱碩
8064,光電業,0,1,0,0,0,2026-03-05,2026-03-05,東捷
8066,居家生活類,0,1,0,0,0,2026-03-05,2026-03-05,來思達
8067,電子通路業,0,1,0,0,0,2026-03-05,2026-03-05,志旭
8068,電子通路業,0,1,0,0,0,2026-03-05,2026-03-05,全達
8069,光電業,0,1,0,0,0,2026-03-05,2026-03-05,元太
8070,電子通路業,1,0,0,0,0,2026-03-05,2026-03-05,長華*
8071,電子零組件業,0,1,2204,1701,1,2026-03-05,2026-03-05,能率網通
8072,電子通路業,1,0,2213,1700,1,2026-03-05,2026-03-05,陞泰
8074,電子零組件業,0,1,2223,1701,1,2026-03-05,2026-03-05,鉅橡
8076,電腦及週邊設備業,0,1,2223,1701,1,2026-03-05,2026-03-05,伍豐
8077,觀光餐旅,0,1,1381,1323,1,2026-03-05,2026-03-05,洛碁
8078,通信網路業,1,0,1020,0,0,2024-12-04,2026-03-05,華寶
8080,建材營造,0,1,2216,1384,1,2026-03-05,2026-03-05,泰霖
8081,半導體業,1,0,2223,1701,1,2026-03-05,2026-03-05,致新
8083,電機機械,0,1,2222,1701,1,2026-03-05,2026-03-05,瑞穎
8084,電子通路業,0,1,2203,1692,1,2026-03-05,2026-03-05,巨虹
8085,其他電子類,0,1,2223,1694,1,2026-03-05,2026-03-05,福華
8086,半導體業,0,1,2223,1700,1,2026-03-05,2026-03-05,宏捷科
8087,綠能環保類,0,1,1983,1569,1,2026-03-05,2026-03-05,麗升能源
8088,半導體業,0,1,2223,1701,1,2026-03-05,2026-03-05,品安
8089,通信網路業,0,1,85,1698,0,2026-03-05,2026-03-05,康全電訊
8091,半導體業,0,1,2217,1701,1,2026-03-05,2026-03-05,翔名
8092,其他電子類,0,1,2223,1701,1,2026-03-05,2026-03-05,建暐
8093,電子零組件業,0,1,2204,1693,1,2026-03-05,2026-03-05,保銳
8096,電子通路業,0,1,2223,1701,1,2026-03-05,2026-03-05,擎亞
8097,通信網路業,0,1,1954,1698,1,2026-03-05,2026-03-05,常珵
8099,資訊服務業,0,1,2223,1701,1,2026-03-05,2026-03-05,大世科
8101,通信網路業,1,0,2218,1625,1,2026-03-05,2026-03-05,華冠
8102,半導體業,0,1,0,528,0,2026-03-05,2026-03-05,傑霖科技
8103,電子零組件業,1,0,2223,1694,1,2026-03-05,2026-03-05,瀚荃
8104,光電業,1,0,598,1701,1,2026-03-05,2026-03-05,錸寶
8105,光電業,1,0,2223,1701,1,2026-03-05,2026-03-05,凌巨
8107,電機機械,0,1,2197,1701,1,2026-03-05,2026-03-05,大億金茂
8109,電子零組件業,0,1,2223,1701,1,2026-03-05,2026-03-05,博大
8110,半導體業,1,0,2223,1701,1,2026-03-05,2026-03-05,華東
8111,光電業,0,1,2215,1701,1,2026-03-05,2026-03-05,立碁
8112,電子通路業,1,0,2223,1701,1,2026-03-05,2026-03-05,至上
8114,電腦及週邊設備業,1,0,2221,1700,1,2026-03-05,2026-03-05,振樺電
8121,電子零組件業,0,1,2223,1701,1,2026-03-05,2026-03-05,越峰
8131,半導體業,1,0,2223,1701,1,2026-03-05,2026-03-05,福懋科
8147,電子零組件業,0,1,1574,1692,1,2026-03-05,2026-03-05,正淩
8150,半導體業,1,0,1378,1701,1,2026-03-05,2026-03-05,南茂
8155,電子零組件業,0,1,1709,1701,1,2026-03-05,2026-03-05,博智
8162,半導體業,1,0,0,788,0,2026-03-05,2026-03-05,微矽電子-創
8163,電腦及週邊設備業,1,0,2223,1700,1,2026-03-05,2026-03-05,達方
8171,綠能環保類,0,1,1987,1695,1,2026-03-05,2026-03-05,天宇
8176,通信網路業,0,1,2156,1701,1,2026-03-05,2026-03-05,智捷
8182,電子零組件業,0,1,2223,1701,1,2026-03-05,2026-03-05,加高
8183,其他電子類,0,1,2223,1701,1,2026-03-05,2026-03-05,精星
8199,光電業,1,0,740,0,0,2024-12-04,2026-03-05,廣鎵
8201,其他電子業,1,0,2214,1701,1,2026-03-05,2026-03-05,無敵
8210,電腦及週邊設備業,1,0,2223,1701,1,2026-03-05,2026-03-05,勤誠
8213,電子零組件業,1,0,2222,1701,1,2026-03-05,2026-03-05,志超
8215,光電業,1,0,2222,1701,1,2026-03-05,2026-03-05,明基材
8222,電機機械,1,0,1286,1701,1,2026-03-05,2026-03-05,寶一
8227,半導體業,0,1,387,1084,0,2026-03-05,2026-03-05,巨有科技
8234,電腦及週邊設備業,0,1,2223,1701,1,2026-03-05,2026-03-05,新漢
8240,光電業,0,1,2223,1699,1,2026-03-05,2026-03-05,華宏
8249,電子零組件業,1,0,2223,1694,1,2026-03-05,2026-03-05,菱光
8255,電機機械,0,1,2223,1701,1,2026-03-05,2026-03-05,朋程
8261,半導體業,1,0,2213,1701,1,2026-03-05,2026-03-05,富鼎
8271,半導體業,1,0,2213,1701,1,2026-03-05,2026-03-05,宇瞻
8272,資訊服務業,0,1,0,537,0,2026-03-05,2026-03-05,全景軟體
8277,半導體業,0,1,2223,1701,1,2026-03-05,2026-03-05,商丞
8279,生技醫療業,0,1,1006,1663,1,2026-03-05,2026-03-05,生展
8284,資訊服務業,0,1,958,1673,1,2026-03-05,2026-03-05,三竹
8289,電子零組件業,0,1,2221,1695,1,2026-03-05,2026-03-05,泰藝
8291,電子零組件業,0,1,1839,1106,1,2026-03-05,2026-03-05,尚茂
8299,半導體業,0,1,2223,1701,1,2026-03-05,2026-03-05,群聯
8341,綠能環保,1,0,1174,1701,1,2026-03-05,2026-03-05,日友
8342,其他,0,1,610,1555,1,2026-03-05,2026-03-05,益張
8349,鋼鐵工業,0,1,2217,1698,1,2026-03-05,2026-03-05,恒耀
8354,其他,0,1,2208,1692,1,2026-03-05,2026-03-05,冠好
8358,電子零組件業,0,1,2219,1701,1,2026-03-05,2026-03-05,金居
8367,航運業,1,0,396,1701,0,2026-03-05,2026-03-05,建新國際
8374,電機機械,1,0,2223,1701,1,2026-03-05,2026-03-05,羅昇
8383,半導體業,0,1,2223,1701,1,2026-03-05,2026-03-05,千附
8390,綠能環保類,0,1,2223,1694,1,2026-03-05,2026-03-05,金益鼎
8401,其他,0,1,2222,1701,1,2026-03-05,2026-03-05,白紗科
8403,生技醫療業,0,1,2187,1701,1,2026-03-05,2026-03-05,盛弘
8404,其他,1,0,1884,1701,1,2026-03-05,2026-03-05,百和興業-KY
8406,生技醫療業,0,1,1649,798,1,2022-04-23,2026-03-05,金可-KY
8409,生技醫療業,0,1,1633,1668,1,2026-03-05,2026-03-05,商之器
8410,電腦及週邊設備業,0,1,2200,1680,1,2026-03-05,2026-03-05,森田
8411,其他,1,0,1991,1701,1,2026-03-05,2026-03-05,福貞-KY
8415,鋼鐵工業,0,1,1356,1701,1,2026-03-05,2026-03-05,大國鋼
8416,資訊服務業,0,1,1827,1673,1,2026-03-05,2026-03-05,實威
8418,其他,0,1,1806,1195,1,2024-01-27,2026-03-05,捷必勝-KY
8420,運動休閒類,0,1,1450,1388,1,2024-11-23,2026-03-05,明揚
8421,其他,0,1,1841,1694,1,2026-03-05,2026-03-05,旭源
8422,綠能環保,1,0,1957,1694,1,2026-03-05,2026-03-05,可寧衛*
8423,綠能環保類,0,1,1446,1476,1,2026-03-05,2026-03-05,保綠-KY
8424,建材營造,0,1,1834,1653,1,2026-03-05,2026-03-05,惠普
8426,其他,0,1,1824,1658,1,2026-03-05,2026-03-05,紅木-KY
8427,其他,1,0,1745,625,1,2026-03-04,2026-03-05,基勝-KY
8429,貿易百貨,1,0,1509,1701,1,2026-03-05,2026-03-05,金麗-KY
8431,其他電子類,0,1,1497,1701,1,2026-03-05,2026-03-05,匯鑽科
8432,生技醫療業,0,1,1862,1700,1,2026-03-05,2026-03-05,東生華
8433,居家生活類,0,1,1552,1689,1,2026-03-05,2026-03-05,弘帆
8435,其他,0,1,1549,1700,1,2026-03-05,2026-03-05,鉅邁
8436,生技醫療業,0,1,1671,1701,1,2026-03-05,2026-03-05,大江
8437,其他,0,1,904,1692,1,2026-03-05,2026-03-05,大地-KY
8438,綠能環保,1,0,543,1285,1,2026-03-05,2026-03-05,昶昕
8440,綠能環保類,0,1,1101,1701,1,2026-03-05,2026-03-05,綠電
8442,其他,1,0,530,1700,1,2026-03-05,2026-03-05,威宏-KY
8443,貿易百貨,1,0,1552,1699,1,2026-03-05,2026-03-05,阿瘦
8444,其他,0,1,1168,1671,1,2026-03-05,2026-03-05,綠河-KY
8446,文化創意業,0,1,1403,1700,1,2026-03-05,2026-03-05,華研
8450,文化創意業,0,1,1293,1698,1,2026-03-05,2026-03-05,霹靂
8454,數位雲端,1,0,1195,1701,1,2026-03-05,2026-03-05,富邦媒
8455,其他電子類,0,1,721,1422,1,2026-03-05,2026-03-05,大拓-KY
8462,運動休閒,1,0,971,1701,1,2026-03-05,2026-03-05,柏文
8463,其他,1,0,1050,1701,1,2026-03-05,2026-03-05,潤泰材
8464,居家生活,1,0,949,1701,1,2026-03-05,2026-03-05,億豐
8466,其他,1,0,535,1699,1,2026-03-05,2026-03-05,美吉吉-KY
8467,運動休閒,1,0,695,1639,1,2026-03-05,2026-03-05,波力-KY
8472,數位雲端類,0,1,944,1563,1,2026-03-05,2026-03-05,夠麻吉
8473,綠能環保,1,0,876,1701,1,2026-03-05,2026-03-05,山林水
8476,綠能環保,1,0,830,1690,1,2026-03-05,2026-03-05,台境*
8477,數位雲端類,0,1,738,1690,1,2026-03-05,2026-03-05,創業家
8478,運動休閒,1,0,627,1701,1,2026-03-05,2026-03-05,東哥遊艇
8480,其他,1,0,546,910,1,2026-03-04,2026-03-05,泰昇-KY
8481,其他,1,0,686,1690,1,2026-03-05,2026-03-05,政伸
8482,居家生活,1,0,97,1639,0,2026-03-05,2026-03-05,商億-KY
8487,數位雲端,1,0,560,1368,1,2026-03-05,2026-03-05,愛爾達-創
8488,其他,1,0,481,1561,0,2026-03-05,2026-03-05,吉源-KY
8489,其他,0,1,694,1699,1,2026-03-05,2026-03-05,三貝德
8497,其他,1,0,433,407,0,2025-09-26,2026-03-05,格威傳媒
8499,其他電子業,1,0,273,1694,0,2026-03-05,2026-03-05,鼎炫-KY
8905,其他,0,1,2223,1659,1,2026-03-05,2026-03-05,裕國
8906,其他,0,1,2066,1586,1,2026-03-05,2026-03-05,花王
8908,油電燃氣業,0,1,1949,1692,1,2026-03-05,2026-03-05,欣雄
8916,其他,0,1,2223,1701,1,2026-03-05,2026-03-05,光隆
8917,油電燃氣業,0,1,1146,1394,1,2026-03-05,2026-03-05,欣泰
8921,其他,0,1,1102,1071,1,2026-03-05,2026-03-05,沈氏
8923,文化創意業,0,1,1370,1362,1,2026-03-05,2026-03-05,時報
8924,運動休閒類,0,1,2216,1701,1,2026-03-05,2026-03-05,大田
8926,油電燃氣業,1,0,2223,1701,1,2026-03-05,2026-03-05,台汽電
8927,油電燃氣業,0,1,2202,1690,1,2026-03-05,2026-03-05,北基
8928,運動休閒類,0,1,2210,1698,1,2026-03-05,2026-03-05,鉅明
8929,其他,0,1,2214,1684,1,2026-03-05,2026-03-05,富堡
8930,鋼鐵工業,0,1,2223,1701,1,2026-03-05,2026-03-05,青鋼
8931,油電燃氣業,0,1,2206,1693,1,2026-03-05,2026-03-05,大汽電
8932,其他,0,1,2145,1690,1,2026-02-27,2026-03-05,智通*
8933,運動休閒類,0,1,2223,1694,1,2026-03-05,2026-03-05,愛地雅
8934,其他,0,1,795,282,1,2020-11-20,2026-03-05,衡平
8935,其他,0,1,2203,1699,1,2026-03-05,2026-03-05,邦泰
8936,其他,0,1,2223,1701,1,2026-03-05,2026-03-05,國統
8937,其他,0,1,2213,1687,1,2026-03-05,2026-03-05,合騏
8938,運動休閒類,0,1,2223,1700,1,2026-03-05,2026-03-05,明安
8940,觀光餐旅,1,0,2220,1701,1,2026-03-05,2026-03-05,新天地
8941,居家生活類,0,1,2101,1618,1,2026-03-05,2026-03-05,關中
8942,其他,0,1,2215,1701,1,2026-03-05,2026-03-05,森鉅
8996,電機機械,1,0,2223,1701,1,2026-03-05,2026-03-05,高力
9101,存託憑證,1,0,0,0,0,2024-12-04,2026-03-05,福雷電
9102,存託憑證,1,0,233,0,0,2024-12-04,2026-03-05,東亞科
9103,存託憑證,1,0,2223,1701,1,2024-12-04,2026-03-05,美德醫療-DR
9104,存託憑證,1,0,541,0,0,2024-12-04,2026-03-05,萬宇科
9105,存託憑證,1,0,0,0,0,2024-12-04,2026-03-05,泰金寶-DR
9106,存託憑證,1,0,0,0,0,2024-12-04,2026-03-05,新焦點-DR
9110,存託憑證,1,0,0,0,0,2024-12-04,2026-03-05,越南控-DR
9136,存託憑證,1,0,0,0,0,2024-12-04,2026-03-05,巨騰-DR
9151,存託憑證,1,0,0,0,0,2024-12-04,2026-03-05,旺旺
9157,存託憑證,1,0,0,0,0,2024-12-04,2026-03-05,陽光能源-DR
9188,存託憑證,1,0,0,0,0,2024-12-04,2026-03-05,精熙-DR
9801,貿易百貨,1,0,0,0,0,2024-12-04,2026-03-05,力霸
9802,運動休閒,1,0,0,0,0,2026-03-05,2026-03-05,鈺齊-KY
9902,其他,1,0,0,0,0,2026-03-05,2026-03-05,台火
9904,運動休閒,1,0,0,0,0,2026-03-05,2026-03-05,寶成
9905,其他,1,0,0,0,0,2026-03-05,2026-03-05,大華
9906,建材營造,1,0,0,0,0,2026-03-05,2026-03-05,欣巴巴
9907,其他,1,0,0,0,0,2026-03-05,2026-03-05,統一實
9908,油電燃氣業,1,0,0,0,0,2026-03-05,2026-03-05,大台北
9910,運動休閒,1,0,0,0,0,2026-03-05,2026-03-05,豐泰
9911,居家生活,1,0,0,0,0,2026-03-05,2026-03-05,櫻花
9912,電腦及週邊設備業,1,0,0,0,0,2026-03-05,2026-03-05,偉聯
9914,運動休閒,1,0,0,0,0,2026-03-05,2026-03-05,美利達
9915,其他,1,0,0,0,0,2024-12-04,2026-03-05,億豐
9917,其他,1,0,0,0,0,2026-03-05,2026-03-05,中保科
9918,油電燃氣業,1,0,0,0,0,2026-03-05,2026-03-05,欣天然
9919,其他,1,0,0,0,0,2026-03-05,2026-03-05,康那香
9921,運動休閒,1,0,0,0,0,2026-03-05,2026-03-05,巨大
9922,其他,1,0,0,0,0,2024-12-04,2026-03-05,優美
9924,居家生活,1,0,0,0,0,2026-03-05,2026-03-05,福興
9925,其他,1,0,0,0,0,2026-03-05,2026-03-05,新保
9926,油電燃氣業,1,0,0,0,0,2026-03-05,2026-03-05,新海
9927,其他,1,0,0,0,0,2026-03-05,2026-03-05,泰銘
9928,其他,1,0,0,0,0,2026-03-05,2026-03-05,中視
9929,其他,1,0,0,0,0,2026-03-05,2026-03-05,秋雨
9930,綠能環保,1,0,0,0,0,2026-03-05,2026-03-05,中聯資源
9931,油電燃氣業,1,0,0,0,0,2026-03-05,2026-03-05,欣高
9933,其他,1,0,0,0,0,2026-03-05,2026-03-05,中鼎
9934,居家生活,1,0,0,0,0,2026-03-05,2026-03-05,成霖
9935,居家生活,1,0,0,0,0,2026-03-05,2026-03-05,慶豐富
9937,油電燃氣業,1,0,0,0,0,2026-03-05,2026-03-05,全國
9938,其他,1,0,0,0,0,2026-03-05,2026-03-05,百和
9939,其他,1,0,0,0,0,2026-03-05,2026-03-05,宏全
9940,其他,1,0,0,0,0,2026-03-05,2026-03-05,信義
9941,其他,1,0,0,0,0,2026-03-05,2026-03-05,裕融
9942,其他,1,0,0,0,0,2026-03-05,2026-03-05,茂順
9943,觀光餐旅,1,0,0,0,0,2026-03-05,2026-03-05,好樂迪
9944,其他,1,0,0,0,0,2026-03-05,2026-03-05,新麗
9945,其他,1,0,2216,1694,1,2026-03-05,2026-03-05,潤泰新
9946,建材營造,1,0,2222,1701,1,2026-03-05,2026-03-05,三發地產
9949,文化創意業,0,1,2198,1678,1,2026-03-05,2026-03-05,琉園
9950,塑膠工業,0,1,2167,1642,1,2026-03-05,2026-03-05,萬國通
9951,電機機械,0,1,2223,1701,1,2026-03-05,2026-03-05,皇田
9955,綠能環保,1,0,2223,1701,1,2026-03-05,2026-03-05,佳龍
9958,鋼鐵工業,1,0,2223,1701,1,2026-03-05,2026-03-05,世紀鋼
9960,運動休閒類,0,1,2189,1593,1,2026-03-05,2026-03-05,邁達康
9962,鋼鐵工業,0,1,2219,1697,1,2026-03-05,2026-03-05,有益
